what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1449328753874
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1449328753874
os,sysinfo,,,"linux",1449328753876
arch,sysinfo,,,"x86_64",1449328753876
ws,sysinfo,,,"gtk",1449328753876
locale,sysinfo,,,"fr_FR",1449328753876
processors,sysinfo,,,"4",1449328753876
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1449328753876
java.runtime.version,sysinfo,,,"1.8.0_60-b27",1449328753876
java.specification.name,sysinfo,,,"Java Platform API Specification",1449328753876
